,SFxPalp,Hema,,Hema_OSI,SFxPalp_Hema_OSI,SFxPalp_Hema,OSI,SFxPalp_OSI
0,0.5946430706684205,0.5836422336482123,0.5317469807485352,0.5755111801984933,0.5678584240105226,0.5783809637689824,0.5667822551715891,0.6138945354537846
1,0.5950066018485176,0.5839635097827391,0.5317488896891129,0.575801224342816,0.5681190733405354,0.5788020645780818,0.5670387708558396,0.6143320129636298
2,0.5950876356265649,0.5839990461428402,0.5320138309288185,0.5758912602837725,0.5682604030046501,0.5787528317634434,0.5670680815547872,0.6142840109693574
3,0.5955448524984949,0.5844671884406984,0.5320891029500301,0.576158940397351,0.568573148705599,0.5792895845875978,0.5674894641782059,0.6148103552077062
4,0.5955137481910275,0.5844187168355042,0.5321997105643994,0.5760974433188615,0.5686203569705741,0.579232995658466,0.5675349734684032,0.6148094548962856
5,0.5949747535465256,0.5839144025006011,0.5318586198605434,0.5757393604231786,0.5681654243808607,0.5787448905987016,0.5670834335176725,0.6143303678768934
6,0.5952095808383233,0.5841916167664671,0.5319760479041916,0.5759281437125748,0.5682634730538922,0.5789221556886228,0.567185628742515,0.61437125748503
7,0.5951523878089753,0.584113270938325,0.5320374370050396,0.5758339332853372,0.568274538036957,0.5788336933045357,0.5671946244300456,0.6143508519318455
