,SFxPalp,Hema,,Hema_OSI,SFxPalp_Hema_OSI,SFxPalp_Hema,OSI,SFxPalp_OSI
0,0.5261269879229942,0.5451393040774841,0.5053210570369484,0.4739925863924429,0.5288771971780462,0.5417912232452469,0.46885089082865006,0.517278488580653
1,0.5262273436562237,0.5453126875525147,0.5052214620093627,0.4737726563437763,0.5288680830632577,0.5419517464890169,0.46861121113911897,0.5171047893410154
2,0.5265291522594491,0.545487063312269,0.5056635268868487,0.4744247049004412,0.5292714915941338,0.5421485632526529,0.46917849052104443,0.5174675092404912
3,0.5266706803130644,0.5456953642384106,0.5054786273329319,0.474051776038531,0.529319686935581,0.5423239012642986,0.46911499096929565,0.517519566526189
4,0.5266521948866377,0.5457067052580801,0.5055475156777617,0.4740713941148095,0.5293053545586107,0.54232995658466,0.4691268692715871,0.517607332368548
5,0.5262082231305603,0.5453233950468863,0.5052897331089203,0.47379177686943974,0.5288530896850204,0.5419572012503006,0.4686222649675402,0.5171916326039914
6,0.5265868263473055,0.5455089820359281,0.5055089820359282,0.474251497005988,0.5293413173652695,0.5421556886227545,0.4693413173652694,0.5176047904191616
7,0.5265178785697144,0.5454763618910488,0.5055195584353251,0.47420206383489316,0.529277657787377,0.5421166306695464,0.4692824574034077,0.5176385889128869
