,SFxPalp,Hema,,Hema_OSI,SFxPalp_Hema_OSI,SFxPalp_Hema,OSI,SFxPalp_OSI
0,0.7899079277771135,0.6930527322731077,0.7536769101996891,0.7013033600382638,0.7603730718641636,0.7369365060385029,0.6683008489776396,0.6861174219777592
1,0.7907814187972633,0.6937942623934702,0.7545312687552514,0.7015964470051614,0.7608930500540151,0.7378465970471733,0.6685872044172368,0.6862321450006001
2,0.7905091212590915,0.693573387385239,0.7541433170382735,0.701442708954334,0.7607010850125193,0.7374508167401932,0.6685346369381185,0.6863002265410755
3,0.7633955448524985,0.6716435881998796,0.7548464780252859,0.6753762793497893,0.7171583383503913,0.7367850692354003,0.6680313064419025,0.6857314870559903
4,0.763265798359865,0.671611191509889,0.7545827303424988,0.6754703328509406,0.7171972986010613,0.7364930053063193,0.668113844669561,0.6858417752050169
5,0.7904544361625391,0.6935561433036788,0.7542678528492426,0.7017311853811012,0.7607597980283722,0.7375571050733349,0.6686703534503486,0.6863428708824237
6,0.7626347305389222,0.6712574850299401,0.7541317365269461,0.6750898203592814,0.7168862275449102,0.7360479041916168,0.6676646706586826,0.6855089820359281
7,0.7625389968802496,0.6712263018958483,0.753899688024958,0.6751859851211903,0.7169426445884329,0.7357811375089993,0.6677465802735781,0.685625149988001
