,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.6202456182186717,0.6064146894002623,0.5551448670561583,0.6022415643257422,0.5506140455466794,0.6078454751400978,0.6331226898771909,0.612495528794563,0.5698104208894719,0.6140455466793848,0.6461189936806964,0.6211994753785621,0.5887683319422916,0.708835101943484,0.6281149397877668,0.49230952664838445,0.615834028854179,0.6250149040181232,0.5912722069870038,0.6016454036008108,0.6241802790032193,0.6277572433528079,0.6246572075831645,0.642661261476094,0.6562537260045308,0.7060927626087994,0.5773220460236079,0.5813759389531418,0.6252533683080959,0.6242995111482055,0.62286872540837,0.6851079050912126
1,0.6203592814371257,0.6064670658682635,0.5552095808383233,0.6021556886227545,0.6198802395209582,0.6077844311377245,0.6332934131736527,0.6124550898203593,0.569940119760479,0.6141317365269461,0.6462275449101796,0.621317365269461,0.6817964071856287,0.7580838323353294,0.6280239520958084,0.4919760479041916,0.6159281437125749,0.6251497005988024,0.5913772455089821,0.6017964071856288,0.6246706586826347,0.6277844311377245,0.6247904191616767,0.6427544910179641,0.6561676646706587,0.7134131736526946,0.5772455089820359,0.5815568862275449,0.6253892215568863,0.6244311377245508,0.622874251497006,0.7534131736526946
2,0.6189270644966848,0.6051838456901748,0.5540687160940325,0.6015672091621458,0.6190476190476191,0.6066305003013863,0.631946955997589,0.6112115732368897,0.5690174804098855,0.6126582278481012,0.6447257383966245,0.6207353827606992,0.6805304400241109,0.7563592525617842,0.6260397830018083,0.49125979505726336,0.6143459915611814,0.6236286919831224,0.5905967450271248,0.6002411091018687,0.6233875828812538,0.6255575647980711,0.623508137432188,0.6411091018685955,0.6548523206751055,0.7116335141651597,0.5766124171187462,0.5808318264014467,0.623869801084991,0.6229053646775166,0.6214587100663049,0.7520192887281495
3,0.6200242718446602,0.6061893203883495,0.554368932038835,0.6026699029126213,0.6202669902912621,0.6075242718446602,0.633131067961165,0.6121359223300971,0.5701456310679611,0.6135922330097088,0.6455097087378641,0.6219660194174756,0.6821601941747573,0.7577669902912622,0.6264563106796117,0.491504854368932,0.6154126213592233,0.624635922330097,0.591626213592233,0.6010922330097088,0.6242718446601943,0.6265776699029126,0.6242718446601943,0.641747572815534,0.6558252427184466,0.712742718446602,0.5770631067961165,0.5819174757281553,0.624757281553398,0.6241504854368932,0.6220873786407767,0.7531553398058253
4,0.6196007259528131,0.6058076225045372,0.554022988505747,0.6022988505747127,0.6197217180883243,0.6071385359951603,0.6326678765880218,0.6117362371445856,0.5696309739866909,0.6130671506352088,0.6450090744101633,0.6214156079854809,0.681427707199032,0.7572897761645493,0.6261343012704175,0.49122807017543857,0.6150030248033878,0.6241984271022383,0.591167574107683,0.600604960677556,0.6237144585601936,0.6260133091349063,0.6238354506957048,0.6412583182093163,0.655535390199637,0.712280701754386,0.57664851784634,0.5813672111312764,0.6241984271022383,0.6237144585601936,0.6216575922565033,0.7529340592861464
5,0.619910052266926,0.6061747903245411,0.5545156193022973,0.6025282606053239,0.620153154248207,0.6075118512215875,0.6331591102467485,0.6122523398565698,0.5700741461042907,0.6137109517442567,0.645557311292087,0.6219764191078156,0.6820226084842591,0.7575057736720554,0.6265953567521576,0.4915522061504801,0.6154126656132248,0.6245289899112678,0.5914671204570316,0.6011911997082776,0.6242858879299866,0.6265953567521576,0.6244074389206272,0.6417892305822293,0.6558891454965359,0.7127750091163243,0.5771241035614441,0.5818645921964264,0.6248936428831895,0.6240427859487054,0.6222195210890968,0.7530083870183542
6,0.6198732512256367,0.6061222049503767,0.5550639722587588,0.6016979552792061,0.5502809996412771,0.6074375224201841,0.6329068516082745,0.612220495037666,0.5694128901112041,0.6137749611383475,0.6458208776754752,0.620829845749133,0.5884252062656941,0.7085973932799234,0.6280043046753557,0.4918091593925624,0.6155685758699032,0.6246562238431185,0.590816692574435,0.601458806648332,0.6239387779504962,0.6274064330981706,0.6245366495276814,0.642353222527801,0.655984694487624,0.7058471840248715,0.5769460719837378,0.5810115987085974,0.6250149467894297,0.6239387779504962,0.6226234604806887,0.6848021045079518
7,0.6191220685508119,0.6052916416115455,0.5539386650631388,0.6019242333132893,0.6193625977149729,0.6068550811785929,0.6319903788334336,0.6113048707155743,0.5692122669873723,0.6127480457005412,0.6448586891160553,0.6209260372820204,0.6808177991581479,0.7567047504509922,0.6259771497294047,0.4915213469633193,0.6144317498496692,0.6238123872519543,0.5908598917618761,0.6002405291641612,0.6234515935057126,0.6257366205652435,0.6234515935057126,0.641250751653638,0.6549609140108238,0.7117257967528563,0.5767889356584486,0.5809981960312688,0.6239326518340349,0.6230907997594708,0.6215273601924234,0.7523752254960914
8,0.6204537270435722,0.6066498619613492,0.5549153763053656,0.6023286520225664,0.5502340655383507,0.6078501980554556,0.6335373904693313,0.6126515424318809,0.5699195774816949,0.6140919457448085,0.6460208858480374,0.6214139959188573,0.5886448205497539,0.7089184971792102,0.6280158444364422,0.4916576641459609,0.6161325171047893,0.625135037810587,0.5912855599567879,0.6017284839755132,0.6241747689353019,0.6277757772176209,0.624774936982355,0.6424198775657184,0.6565838434761733,0.7063977913815869,0.577121594046333,0.5814428039851158,0.6252550714199976,0.6246549033729445,0.6227343656223743,0.6855119433441363
9,0.6200242718446602,0.6061893203883495,0.554368932038835,0.6026699029126213,0.6202669902912621,0.6075242718446602,0.633131067961165,0.6121359223300971,0.5701456310679611,0.6135922330097088,0.6455097087378641,0.6219660194174756,0.6821601941747573,0.7577669902912622,0.6264563106796117,0.491504854368932,0.6154126213592233,0.624635922330097,0.591626213592233,0.6010922330097088,0.6242718446601943,0.6265776699029126,0.6242718446601943,0.641747572815534,0.6558252427184466,0.712742718446602,0.5770631067961165,0.5819174757281553,0.624757281553398,0.6241504854368932,0.6220873786407767,0.7531553398058253
10,0.6204537270435722,0.6066498619613492,0.5549153763053656,0.6023286520225664,0.5502340655383507,0.6078501980554556,0.6335373904693313,0.6126515424318809,0.5699195774816949,0.6140919457448085,0.6460208858480374,0.6214139959188573,0.5886448205497539,0.7089184971792102,0.6280158444364422,0.4916576641459609,0.6161325171047893,0.625135037810587,0.5912855599567879,0.6017284839755132,0.6241747689353019,0.6277757772176209,0.624774936982355,0.6424198775657184,0.6565838434761733,0.7063977913815869,0.577121594046333,0.5814428039851158,0.6252550714199976,0.6246549033729445,0.6227343656223743,0.6855119433441363
11,0.6193759071117562,0.6055878084179971,0.5544267053701015,0.6019593613933236,0.6196178035800677,0.6070391872278664,0.6324383164005806,0.6116352201257862,0.5695452346395742,0.6132075471698113,0.6452588292210935,0.6213110788582487,0.6811804547653604,0.7567731011127238,0.6262699564586357,0.49153362360909536,0.6147798742138364,0.6240928882438317,0.5910740203193033,0.6007498790517658,0.6239719400096759,0.6260280599903241,0.6239719400096759,0.64163038219642,0.6551765844218674,0.7120222544750847,0.5769230769230769,0.5813981615868409,0.624455732946299,0.6233671988388969,0.6219158200290276,0.7521770682148041
12,0.6208308248043347,0.6069837447320892,0.5552077062010836,0.6026490066225165,0.6203491872366045,0.6081878386514148,0.633955448524985,0.6130042143287177,0.5703792895845876,0.614569536423841,0.6464780252859723,0.6219145093317279,0.6826008428657435,0.7588199879590608,0.6282962071041541,0.4918723660445514,0.6164960866947622,0.625526791089705,0.5916917519566527,0.6021673690547863,0.6249247441300421,0.6282962071041541,0.6251655629139072,0.6428657435279952,0.6568332329921733,0.7141481035520771,0.5774834437086093,0.5819385912101144,0.6257676098735702,0.6250451535219748,0.6231186032510536,0.7541240216736905
13,0.619910052266926,0.6061747903245411,0.5545156193022973,0.6025282606053239,0.620153154248207,0.6075118512215875,0.6331591102467485,0.6122523398565698,0.5700741461042907,0.6137109517442567,0.645557311292087,0.6219764191078156,0.6820226084842591,0.7575057736720554,0.6265953567521576,0.4915522061504801,0.6154126656132248,0.6245289899112678,0.5914671204570316,0.6011911997082776,0.6242858879299866,0.6265953567521576,0.6244074389206272,0.6417892305822293,0.6558891454965359,0.7127750091163243,0.5771241035614441,0.5818645921964264,0.6248936428831895,0.6240427859487054,0.6222195210890968,0.7530083870183542
14,0.6207187650747709,0.6069705740472745,0.5553545586107091,0.6025084418716835,0.6202363724071394,0.6081765557163531,0.6339845634346357,0.6131210805595755,0.5703087313072841,0.6146888567293778,0.6465267727930535,0.6219247467438496,0.6824650265315968,0.7585624698504583,0.6284370477568741,0.4919199228171732,0.6164978292329957,0.6254220935841774,0.591534008683068,0.6022672455378678,0.624939700916546,0.6283164495899662,0.6253014954172696,0.6429088277858177,0.6568982151471298,0.7141823444283647,0.5775446213217559,0.581886155330439,0.6259044862518091,0.624939700916546,0.6232513265798361,0.7539797395079595
